product_id_1,product_id_2,similarity
P503923,P483495,0.4143
P503923,P456434,0.469
P503923,P457279,0.4628
P503923,P475194,0.4433
P503923,P481748,0.4055
P503923,P477830,0.4704
P450583,P481334,0.53
P450583,P471041,0.4993
P450583,P471040,0.4577
P450583,P500318,0.459
P450583,P446419,0.4091
P450583,P473133,0.4265
P450583,P439061,0.4443
P450583,P459131,0.4055
P450583,P454800,0.4246
P450583,P503933,0.4584
P450583,P382204,0.4882
P450583,P448719,0.5121
P450583,P470245,0.4295
P450583,P470247,0.4142
P450583,P470246,0.4105
P450583,P470248,0.4561
P450583,P480346,0.435
P450583,P500502,0.5985
P450583,P442594,0.4942
P450583,P442535,0.5711
P450583,P473726,0.5571
P450583,P460554,0.585
P450583,P456957,0.4979
P450583,P445726,0.4394
P450583,P479688,0.5182
P450583,P483092,0.6171
P450583,P457439,0.5757
P450583,P461199,0.4429
P450583,P502842,0.4664
P450583,P504417,0.5211
P450583,P478731,0.4844
P450583,P432048,0.5225
P450583,P420143,0.401
P450583,P500482,0.4464
P450583,P504049,0.5429
P450583,P475192,0.4499
P450583,P475196,0.4143
P450583,P455676,0.5609
P450583,P458216,0.5583
P450583,P471111,0.4811
P450583,P502771,0.4164
P431840,P481334,0.4036
P431840,P475143,0.4144
P431840,P504330,0.4182
P431840,P470048,0.4163
P431840,P410400,0.4543
P431840,P461535,0.4265
P431840,P483495,0.4245
P431840,P479352,0.4397
P431840,P475197,0.404
P431840,P475192,0.4116
P500988,P483661,0.6185
P500988,P452004,0.4338
P500988,P432662,0.4078
P500988,P505316,0.5149
P500988,P480607,0.4133
P500988,P481334,0.7719
P500988,P480174,0.6012
P500988,P476428,0.4904
P500988,P503216,0.5505
P500988,P476515,0.486
P500988,P472469,0.4422
P500988,P500687,0.4054
P500988,P471042,0.4224
P500988,P502322,0.4676
P500988,P471040,0.4599
P500988,P382356,0.4581
P500988,P383308,0.4392
P500988,P444970,0.4105
P500988,P474075,0.478
P500988,P501003,0.4405
P500988,P382204,0.4032
P500988,P448719,0.4033
P500988,P456193,0.4127
P500988,P470247,0.4613
P500988,P504698,0.5148
P500988,P480192,0.4772
P500988,P410400,0.443
P500988,P503726,0.4683
P500988,P463964,0.5067
P500988,P461535,0.4518
P500988,P483495,0.4985
P500988,P456407,0.424
P500988,P456434,0.56
P500988,P457279,0.5525
P500988,P386739,0.4075
P500988,P475194,0.4897
P500988,P481748,0.4619
P500988,P501316,0.4061
P500988,P482754,0.4223
P500988,P475197,0.5722
P500988,P475192,0.6131
P500988,P475196,0.5099
P500988,P475200,0.4245
P500988,P455676,0.4285
P500988,P458216,0.4265
P500988,P477830,0.4595
P483661,P481334,0.6769
P483661,P471042,0.4008
P483661,P471040,0.4515
P483661,P382356,0.4318
P483661,P383308,0.4197
P483661,P463964,0.4891
P483661,P483495,0.444
P483661,P456407,0.4226
P483661,P500482,0.4056
P483661,P475197,0.4247
P483661,P475192,0.5476
P483661,P455676,0.4235
P483661,P458216,0.4214
P452004,P505316,0.478
P452004,P480607,0.4427
P452004,P480174,0.5658
P452004,P503216,0.4416
P452004,P474075,0.4195
P452004,P504698,0.4152
P452004,P463964,0.4151
P452004,P456434,0.5069
P452004,P457279,0.4916
P452004,P475197,0.4209
P452004,P475192,0.4579
P452004,P475196,0.4818
P432662,P458917,0.5711
P432662,P432048,0.4455
P432662,P420143,0.4446
P432662,P379711,0.5186
P432662,P386739,0.5447
P432662,P379709,0.5181
P432662,P408301,0.4658
P432662,P392143,0.5618
P432662,P392142,0.4256
P432662,P379705,0.4899
P432662,P412407,0.4821
P432662,P472341,0.4932
P432662,P472343,0.4077
P432662,P476736,0.4596
P432662,P442748,0.698
P432662,P422848,0.593
P432662,P449410,0.4037
P432662,P500482,0.5673
P432662,P480354,0.4632
P432662,P476737,0.4195
P432662,P502434,0.4771
P505316,P481334,0.4721
P505316,P480174,0.706
P505316,P476428,0.5199
P505316,P503216,0.6535
P505316,P476515,0.5152
P505316,P472469,0.4075
P505316,P500687,0.4076
P505316,P502322,0.4404
P505316,P444970,0.4412
P505316,P474075,0.5497
P505316,P501003,0.4887
P505316,P470247,0.453
P505316,P473726,0.4025
P505316,P504698,0.5045
P505316,P480192,0.4227
P505316,P410400,0.4454
P505316,P503726,0.4626
P505316,P460627,0.4362
P505316,P461535,0.4226
P505316,P456434,0.5851
P505316,P457279,0.5773
P505316,P475194,0.4601
P505316,P482754,0.4159
P505316,P475197,0.558
P505316,P475192,0.4997
P505316,P475196,0.5896
P505316,P477830,0.4433
P480607,P480174,0.5988
P481334,P480174,0.5706
P481334,P476428,0.4372
P481334,P503216,0.5069
P481334,P476515,0.4333
P481334,P472469,0.4068
P481334,P471041,0.4247
P481334,P471042,0.4285
P481334,P502322,0.434
P481334,P471040,0.5547
P481334,P480610,0.4484
P481334,P382356,0.4975
P481334,P383308,0.4811
P481334,P454029,0.4077
P481334,P500982,0.4071
P481334,P474075,0.4495
P481334,P473133,0.4196
P481334,P453227,0.4018
P481334,P503933,0.448
P481334,P382204,0.537
P481334,P448719,0.5161
P481334,P468850,0.405
P481334,P470247,0.5287
P481334,P470246,0.4254
P481334,P470248,0.4735
P481334,P500502,0.4571
P481334,P442594,0.5266
P481334,P442535,0.4721
P481334,P473726,0.4972
P481334,P460554,0.5167
P481334,P456957,0.4538
P481334,P445726,0.4462
P481334,P479688,0.4701
P481334,P483092,0.5049
P481334,P457439,0.5303
P481334,P461199,0.431
P481334,P502842,0.5058
P481334,P504417,0.4779
P481334,P478731,0.4279
P481334,P504698,0.4628
P481334,P480192,0.4001
P481334,P410400,0.4357
P481334,P418629,0.4079
P481334,P416139,0.4079
P481334,P503726,0.4458
P481334,P463964,0.5636
P481334,P461535,0.4435
P481334,P483495,0.5124
P481334,P456407,0.4968
P481334,P456434,0.4933
P481334,P457279,0.4867
P481334,P432048,0.4965
P481334,P420143,0.4524
P481334,P500482,0.4712
P481334,P504049,0.426
P481334,P475194,0.4496
P481334,P481748,0.4223
P481334,P501316,0.4095
P481334,P482754,0.409
P481334,P475197,0.5586
P481334,P475192,0.6609
P481334,P475196,0.5267
P481334,P475200,0.4024
P481334,P455676,0.5631
P481334,P458216,0.5604
P481334,P471111,0.5361
P481334,P502771,0.4371
P481334,P477830,0.4528
P480174,P476428,0.5747
P480174,P503216,0.6506
P480174,P476515,0.5695
P480174,P472469,0.4776
P480174,P500687,0.411
P480174,P502322,0.4899
P480174,P477413,0.4997
P480174,P444970,0.5026
P480174,P474075,0.5747
P480174,P501003,0.5273
P480174,P382204,0.4016
P480174,P456193,0.4437
P480174,P470247,0.5088
P480174,P504698,0.5515
P480174,P480192,0.5143
P480174,P410400,0.4809
P480174,P503726,0.4735
P480174,P460627,0.4474
P480174,P463964,0.4544
P480174,P461535,0.4932
P480174,P483495,0.4811
P480174,P456434,0.6235
P480174,P457279,0.6152
P480174,P475194,0.504
P480174,P481748,0.4358
P480174,P482754,0.4489
P480174,P475197,0.5884
P480174,P475192,0.5669
P480174,P475196,0.6459
P480174,P455676,0.4078
P480174,P458216,0.4059
P480174,P477830,0.5021
P480174,P501474,0.4129
P469832,P469801,1.0
P469830,P469829,0.5052
P469830,P469850,0.5052
P469829,P469850,1.0
P386754,P386757,0.4317
P394826,P503052,1.0
P407387,P386762,0.4588
P431847,P504575,0.4624
P431847,P468149,0.418
P500111,P469193,0.5237
P500111,P470538,0.4093
P500111,P7365,0.4642
P386760,P386762,0.4153
P476428,P481710,0.5197
P476428,P503216,0.8002
P476428,P476515,0.9868
P476428,P472469,0.434
P476428,P502322,0.4136
P476428,P477413,0.4772
P476428,P444970,0.4142
P476428,P474075,0.4872
P476428,P501003,0.4757
P476428,P456193,0.4289
P476428,P470247,0.4902
P476428,P504698,0.4479
P476428,P480192,0.4243
P476428,P410400,0.4282
P476428,P503726,0.4042
P476428,P461535,0.4166
P476428,P483495,0.4055
P476428,P456434,0.5225
P476428,P457279,0.5155
P476428,P475194,0.5816
P476428,P481748,0.4653
P476428,P482754,0.4071
P476428,P475197,0.5341
P476428,P475192,0.4717
P476428,P475196,0.5516
P476428,P477830,0.4441
P500614,P469502,0.4012
P500614,P472052,0.4248
P500614,P375853,0.4105
P481710,P503216,0.4607
P481710,P476515,0.5151
P481710,P477413,0.446
P481710,P470247,0.408
P481710,P481748,0.41
P481710,P475196,0.4125
P503216,P476515,0.793
P503216,P472469,0.4554
P503216,P500687,0.4184
P503216,P502322,0.4926
P503216,P477413,0.4871
P503216,P444970,0.4685
P503216,P474075,0.5455
P503216,P501003,0.509
P503216,P456193,0.4492
P503216,P470247,0.5114
P503216,P504698,0.5204
P503216,P480192,0.4754
P503216,P410400,0.4673
P503216,P503726,0.4948
P503216,P460627,0.4259
P503216,P463964,0.4539
P503216,P461535,0.4966
P503216,P483495,0.5029
P503216,P456434,0.6059
P503216,P457279,0.5978
P503216,P475194,0.5875
P503216,P481748,0.4847
P503216,P475180,0.4272
P503216,P482754,0.4435
P503216,P475197,0.5831
P503216,P475192,0.5437
P503216,P475196,0.5993
P503216,P477830,0.4843
P503216,P501474,0.4175
P476515,P472469,0.4267
P476515,P502322,0.4098
P476515,P477413,0.4729
P476515,P444970,0.4056
P476515,P474075,0.4785
P476515,P501003,0.4714
P476515,P456193,0.425
P476515,P470247,0.4819
P476515,P504698,0.4439
P476515,P480192,0.4205
P476515,P410400,0.4244
P476515,P461535,0.4129
P476515,P483495,0.4019
P476515,P456434,0.5178
P476515,P457279,0.5377
P476515,P475194,0.5722
P476515,P481748,0.4611
P476515,P482754,0.4034
P476515,P475197,0.5293
P476515,P475192,0.4674
P476515,P475196,0.5467
P476515,P477830,0.4401
P481712,P500244,0.4261
P471037,P474329,0.5087
P471037,P471041,0.5043
P471037,P471042,0.4459
P471037,P502322,0.5657
P472469,P502322,0.7139
P472469,P477413,0.6052
P472469,P504059,0.4444
P472469,P444970,0.4612
P472469,P474075,0.4454
P472469,P478021,0.406
P472469,P456192,0.4252
P472469,P456193,0.4412
P472469,P504698,0.5308
P472469,P480192,0.4182
P472469,P410400,0.5355
P472469,P442761,0.4097
P472469,P461535,0.4755
P472469,P483495,0.4546
P472469,P456434,0.4389
P472469,P457279,0.433
P472469,P475194,0.4001
P472469,P475197,0.4373
P472469,P475192,0.4362
P472469,P475196,0.4725
P472469,P477830,0.4588
P472469,P473336,0.4261
P472469,P501474,0.4162
P480447,P503865,0.4321
P480447,P502322,0.4367
P480447,P501288,0.4119
P483127,P503865,0.4374
P483127,P504892,0.5313
P483127,P442990,0.4292
P474329,P471041,0.4448
P474329,P471042,0.5389
P474329,P502322,0.4532
P503865,P504892,0.5037
P503865,P501288,0.4829
P503865,P473729,0.4
P503865,P474118,0.4276
P500687,P502322,0.6736
P500687,P481390,0.4175
P500687,P463964,0.4441
P500687,P483495,0.4433
P500687,P475197,0.4307
P500687,P475192,0.4153
P471041,P471042,0.4893
P471041,P502322,0.4706
P471041,P471040,0.6118
P471041,P477413,0.4032
P471041,P473133,0.4308
P471041,P439061,0.4463
P471041,P459131,0.4214
P471041,P454800,0.4272
P471041,P503933,0.4548
P471041,P448719,0.4857
P471041,P468850,0.444
P471041,P470245,0.4812
P471041,P470247,0.4606
P471041,P470246,0.4092
P471041,P470248,0.4896
P471041,P500502,0.4877
P471041,P442535,0.4373
P471041,P473726,0.4926
P471041,P460554,0.4908
P471041,P456957,0.4051
P471041,P479688,0.5245
P471041,P483092,0.5174
P471041,P457439,0.4624
P471041,P461199,0.4042
P471041,P502842,0.4022
P471041,P504417,0.474
P471041,P478731,0.4996
P471041,P432048,0.4101
P471041,P504049,0.4306
P471041,P475192,0.4271
P471041,P475196,0.4402
P471041,P475200,0.4136
P471041,P455676,0.4983
P471041,P458216,0.4917
P471041,P471111,0.481
P471041,P502771,0.403
P471042,P502322,0.4669
P471042,P471040,0.4948
P471042,P382356,0.4167
P471042,P383308,0.4087
P471042,P463964,0.4483
P471042,P483495,0.4148
P471042,P456407,0.405
P471042,P481748,0.4053
P471042,P475192,0.4647
P471042,P475200,0.4416
P502322,P471040,0.4664
P502322,P477413,0.5626
P502322,P444970,0.4195
P502322,P474075,0.4121
P502322,P501003,0.4019
P502322,P475143,0.4347
P502322,P470048,0.432
P502322,P482058,0.4072
P502322,P481390,0.4012
P502322,P456193,0.4258
P502322,P502842,0.4076
P502322,P504698,0.4939
P502322,P480192,0.4407
P502322,P410400,0.4407
P502322,P463964,0.443
P502322,P461535,0.4981
P502322,P483495,0.5571
P502322,P456434,0.4597
P502322,P457279,0.4536
P502322,P500482,0.4103
P502322,P483701,0.4168
P502322,P475194,0.4463
P502322,P481748,0.4571
P502322,P475180,0.4403
P502322,P475197,0.4621
P502322,P475192,0.4433
P502322,P475196,0.4327
P502322,P475200,0.4795
P502322,P502771,0.4088
P502322,P477830,0.4318
P502322,P473336,0.4623
P502322,P501474,0.5135
P471040,P480610,0.4028
P471040,P382356,0.4096
P471040,P383308,0.4086
P471040,P382204,0.443
P471040,P448719,0.4384
P471040,P470247,0.4159
P471040,P470248,0.4502
P471040,P500502,0.4575
P471040,P442594,0.449
P471040,P442535,0.4468
P471040,P473726,0.5248
P471040,P460554,0.4871
P471040,P456957,0.4113
P471040,P479688,0.4685
P471040,P483092,0.5007
P471040,P457439,0.4628
P471040,P461199,0.4033
P471040,P502842,0.4607
P471040,P504417,0.4661
P471040,P478731,0.4272
P471040,P463964,0.418
P471040,P456407,0.4044
P471040,P432048,0.4018
P471040,P475197,0.4424
P471040,P475192,0.5013
P471040,P475200,0.4068
P471040,P455676,0.5073
P471040,P458216,0.5016
P471040,P471111,0.4811
P504892,P500318,0.4209
P504892,P501288,0.4128
P477413,P470247,0.4118
P477413,P480192,0.4204
P477413,P410400,0.4043
P477413,P461535,0.4446
P477413,P483495,0.4559
P477413,P475194,0.409
P477413,P481748,0.4139
P477413,P475197,0.44
P477413,P475196,0.434
P477413,P477830,0.4302
P477413,P501474,0.433
P468658,P504840,0.4917
P503891,P475951,0.565
P503891,P503901,0.6663
P503891,P503890,0.593
P503891,P503930,0.7332
P503891,P503894,0.6998
P503891,P504840,0.637
P503891,P482693,0.5364
P503891,P503867,0.4794
P503891,P484055,0.4811
P503891,P482694,0.5364
P503891,P503934,0.4233
P475951,P503901,0.704
P475951,P503890,0.5315
P475951,P503930,0.551
P475951,P503894,0.5129
P475951,P504840,0.7308
P475951,P503867,0.4151
P475951,P502966,0.4166
P456395,P503935,0.4404
P475112,P503935,0.492
P475112,P503894,0.4206
P475112,P504840,0.4184
P468672,P468671,0.5574
P468672,P483138,0.4107
P468672,P467651,0.4172
P468671,P503930,0.4097
P468671,P217932,0.4246
P503928,P503901,0.5905
P503928,P503890,0.4438
P503928,P503930,0.4308
P503901,P503890,0.7203
P503901,P503930,0.7134
P503901,P503894,0.7323
P503901,P504840,0.8181
P503901,P482693,0.4348
P503901,P503867,0.4701
P503901,P484055,0.4834
P503901,P482694,0.4348
P503901,P482697,0.4191
P503901,P503934,0.4332
P503901,P501474,0.4287
P503890,P503930,0.6487
P503890,P503894,0.5423
P503890,P504840,0.5365
P503890,P482697,0.5521
P503942,P421996,0.4161
P503942,P422510,0.4181
P503942,P450633,0.4042
P503942,P392142,0.4012
P503930,P503894,0.721
P503930,P504840,0.6356
P503930,P482693,0.5206
P503930,P482692,0.4263
P503930,P503867,0.5443
P503930,P482696,0.4851
P503930,P484055,0.5327
P503930,P482694,0.5206
P503930,P482697,0.4229
P503930,P503934,0.474
P503930,P447200,0.4312
P503930,P447409,0.423
P503935,P500982,0.4169
P503935,P4010,0.4967
P503935,P471788,0.475
P503894,P504840,0.7465
P503894,P482693,0.4028
P503894,P503867,0.4218
P503894,P482696,0.4828
P503894,P484055,0.4713
P503894,P482694,0.4028
P503894,P503934,0.4037
P504840,P482693,0.4118
P504840,P503867,0.449
P504840,P484055,0.463
P504840,P482694,0.4118
P504840,P503934,0.4235
P431180,P431181,0.7745
P431180,P469482,0.7649
P431180,P443829,0.8709
P431180,P482008,0.7619
P431180,P456988,0.8289
P431180,P444614,0.7527
P431180,P476540,0.9137
P431180,P474957,0.7343
P431180,P474956,0.7649
P431180,P459140,0.7799
P431180,P433155,0.6295
P431180,P431419,0.6016
P431180,P431418,0.5655
P431181,P469482,0.7981
P431181,P443829,0.8495
P431181,P482008,0.7362
P431181,P456988,0.8858
P431181,P444614,0.8522
P431181,P476540,0.7774
P431181,P474957,0.8787
P431181,P474956,0.9121
P431181,P459140,0.9571
P431181,P433155,0.7551
P431181,P431419,0.6293
P431181,P431418,0.6351
P469482,P443829,0.7946
P469482,P482008,0.7422
P469482,P456988,0.7762
P469482,P444614,0.8035
P469482,P476540,0.7648
P469482,P474957,0.7465
P469482,P474956,0.7712
P469482,P459140,0.7848
P469482,P433155,0.6261
P469482,P431419,0.5908
P469482,P431418,0.6534
P469482,P455909,0.4096
P469482,P447199,0.4035
P443829,P482008,0.803
P443829,P456988,0.8598
P443829,P444614,0.8475
P443829,P476540,0.8756
P443829,P474957,0.8112
P443829,P474956,0.8426
P443829,P459140,0.8491
P443829,P433155,0.6726
P443829,P431419,0.6854
P443829,P431418,0.5429
P443829,P424985,0.4297
P443829,P424984,0.4716
P443829,P457468,0.4126
P482008,P456988,0.7501
P482008,P444614,0.6995
P482008,P476540,0.7539
P482008,P474957,0.7609
P482008,P474956,0.7893
P482008,P459140,0.7483
P482008,P433155,0.6063
P482008,P431419,0.6219
P482008,P431418,0.4959
P482008,P447199,0.4167
P482008,P457468,0.4195
P456988,P444614,0.8061
P456988,P476540,0.8615
P456988,P474957,0.8149
P456988,P474956,0.8473
P456988,P459140,0.906
P456988,P433155,0.6799
P456988,P431419,0.6184
P456988,P431418,0.5657
P444614,P476540,0.7563
P444614,P474957,0.7748
P444614,P474956,0.8045
P444614,P459140,0.8303
P444614,P433155,0.62
P444614,P431419,0.5881
P444614,P431418,0.6839
P444614,P455909,0.4223
P444614,P424985,0.4041
P444614,P424984,0.4238
P476540,P474957,0.7383
P476540,P474956,0.7692
P476540,P459140,0.7881
P476540,P433155,0.6254
P476540,P431419,0.6459
P476540,P431418,0.5308
P474957,P474956,0.8906
P474957,P459140,0.8807
P474957,P433155,0.7096
P474957,P431419,0.6154
P474957,P431418,0.5585
P474956,P459140,0.9145
P474956,P433155,0.7388
P474956,P431419,0.6391
P474956,P431418,0.5856
P459140,P433155,0.7304
P459140,P431419,0.626
P459140,P431418,0.5807
P433155,P431419,0.6327
P433155,P431418,0.6073
P431419,P431418,0.5004
P431418,P455909,0.4002
P431418,P447199,0.457
P431418,P456989,0.4322
P411403,P411401,0.4981
P411403,P426829,0.5528
P411403,P468369,0.4014
P411403,P427641,1.0
P411403,P480177,0.4797
P411403,P376135,0.4576
P411401,P426829,0.4204
P411401,P427641,0.4981
P411401,P467630,0.6348
P411401,P474844,0.4019
P439057,P469520,0.4175
P439057,P469525,0.4882
P439057,P469508,0.4486
P439057,P469512,0.5299
P439057,P415701,0.5911
P439057,P458576,0.5667
P439057,P471065,0.5598
P439057,P471062,0.4258
P439057,P471064,0.5826
P439057,P505380,0.5217
P426829,P427641,0.5528
P426829,P443833,0.4013
P482681,P471793,0.415
P474330,P422022,0.6939
P474330,P455611,0.6678
P474330,P467628,0.6696
P474330,P505452,0.4665
P474333,P505376,0.8252
P474333,P469504,0.5701
P474333,P3550,0.6135
P474333,P474078,0.5801
P474333,P479705,0.5527
P474333,P500502,0.4172
P474333,P473726,0.4132
P474333,P483092,0.446
P474333,P451745,0.4785
P474333,P470548,0.6442
P474333,P442563,0.4409
P448934,P422002,0.4145
P448934,P422248,0.4079
P448934,P422253,0.6734
P468369,P427641,0.4014
P468369,P474840,0.407
P427641,P480177,0.4797
P427641,P376135,0.4576
P480610,P500318,0.4227
P480610,P454029,0.432
P480610,P503933,0.4044
P480610,P382204,0.4062
P480610,P448719,0.4061
P480610,P470248,0.4059
P480610,P500502,0.4484
P480610,P442594,0.4594
P480610,P442535,0.4516
P480610,P473726,0.4559
P480610,P460554,0.4386
P480610,P445726,0.4051
P480610,P479688,0.4853
P480610,P483092,0.4937
P480610,P457439,0.5011
P480610,P502842,0.4707
P480610,P504417,0.4208
P480610,P478731,0.4054
P480610,P432048,0.4111
P480610,P483699,0.4172
P480610,P455676,0.4969
P480610,P458216,0.4945
P480610,P471111,0.4876
P480610,P502771,0.412
P12573,P474057,0.7244
P12573,P458573,0.639
P474057,P458573,0.8441
P428414,P501474,0.4016
P472471,P472470,0.445
P472471,P469528,0.4498
P472471,P476010,0.406
P472471,P504315,0.4317
P472471,P504424,0.4072
P472470,P4010,0.4019
P472470,P474369,0.4167
P472470,P483496,0.402
P467126,P467124,0.6809
P467126,P467120,0.5535
P467126,P467118,0.9674
P467126,P500002,0.8202
P467124,P467120,0.5967
P467124,P467118,0.6893
P467124,P500002,0.8259
P467122,P500002,0.6056
P467120,P467118,0.5603
P467120,P500002,0.5507
P467118,P500002,0.8353
P500002,P475200,0.4104
P500318,P473133,0.413
P500318,P439061,0.401
P500318,P503933,0.4317
P500318,P448719,0.429
P500318,P470245,0.4623
P500318,P470247,0.409
P500318,P470248,0.4232
P500318,P500502,0.5061
P500318,P442594,0.4152
P500318,P442535,0.4533
P500318,P473726,0.4765
P500318,P460554,0.4169
P500318,P456957,0.4075
P500318,P445726,0.4016
P500318,P479688,0.4815
P500318,P483092,0.5253
P500318,P457439,0.4376
P500318,P502842,0.459
P500318,P504417,0.4254
P500318,P478731,0.4589
P500318,P504049,0.434
P500318,P455676,0.4677
P500318,P458216,0.4654
P500318,P471111,0.4537
P500318,P502771,0.4142
P218700,P283501,0.4899
P218700,P384780,0.4997
P218700,P447596,0.615
P283501,P503991,0.4302
P283501,P504026,0.4234
P283501,P456192,0.4394
P283501,P440504,0.4537
P283501,P476028,0.5024
P283501,P309306,0.4006
P283501,P504073,0.4732
P283501,P463665,0.4055
P404338,P503123,0.4016
P454084,P446641,0.4629
P394124,P446909,0.4424
P394124,P476733,0.4035
P394124,P482322,0.4035
P504044,P481336,0.4094
P504044,P503920,0.4003
P504277,P456192,0.4231
P232903,P500124,0.4327
P232903,P440498,0.5575
P232903,P469502,0.4197
P232903,P467655,0.4148
P232915,P421276,0.4973
P232915,P404322,0.4857
P232915,P467028,0.7045
P232915,P500155,0.8123
P421276,P404322,0.5665
P421276,P467028,0.5555
P421276,P500155,0.5307
P404322,P439927,0.4084
P404322,P467028,0.6806
P404322,P460511,0.4164
P404322,P500155,0.4845
P232906,P500124,0.5265
P415667,P433468,0.4807
P415667,P500124,0.6229
P232910,P440305,0.4707
P306941,P404232,0.6419
P442867,P427638,0.4939
P415202,P421271,0.4463
P457695,P457697,0.4228
P457695,P457696,0.6031
P457695,P502195,0.8124
P457695,P442850,0.4089
P457695,P474122,0.4458
P457695,P483495,0.4019
P439927,P467028,0.5981
P439927,P460511,0.9732
P439927,P439061,0.4097
P439927,P375849,0.4262
P439927,P475196,0.4034
P440305,P457696,0.4463
P457697,P457696,0.5301
P457697,P471045,0.4267
P457697,P502195,0.6998
P457697,P469508,0.4852
P457696,P471045,0.4247
P457696,P502195,0.8051
P457696,P469520,0.4444
P457696,P442840,0.4455
P457696,P479860,0.4455
P411881,P404232,0.5091
P411881,P502186,0.624
P411881,P474122,0.4068
P470535,P479705,0.4772
P436365,P502186,0.6698
P436365,P481142,0.4359
P471045,P502195,0.4543
P502200,P502197,0.444
P479701,P479703,0.5066
P382356,P383308,0.8335
P382356,P449180,0.4514
P382356,P463964,0.5024
P382356,P483495,0.4633
P382356,P456407,0.5457
P382356,P501316,0.4404
P382356,P475197,0.4375
P382356,P475192,0.5258
P382356,P475200,0.4092
P382356,P455676,0.423
P382356,P458216,0.421
P382356,P501474,0.4236
P469110,P470048,0.4017
P479703,P476415,0.5171
P467028,P460511,0.5846
P467028,P500155,0.7971
P383308,P475589,0.4229
P383308,P394702,0.4569
P383308,P475590,0.4229
P383308,P449180,0.4125
P383308,P463964,0.4855
P383308,P483495,0.4385
P383308,P456407,0.5264
P383308,P475197,0.4166
P383308,P475192,0.5093
P383308,P455676,0.4085
P383308,P458216,0.4066
P460511,P439061,0.4015
P460511,P454800,0.4254
P460511,P375849,0.422
P502195,P469520,0.4321
P502195,P469508,0.4454
P502195,P468850,0.4221
P502195,P442840,0.4474
P502195,P479860,0.4474
P502195,P442850,0.4176
P502195,P429952,0.4304
P502195,P480630,0.4304
P502195,P501474,0.4097
P502186,P481142,0.4583
P502186,P474122,0.4936
P421996,P422510,0.9676
P421996,P422007,0.4424
P421996,P483664,0.4362
P421996,P422011,0.606
P421996,P422005,0.4499
P421996,P504464,0.6495
P421996,P505614,0.9292
P421996,P505499,0.7458
P421996,P505615,0.4406
P421996,P474843,0.42
P421996,P474844,0.4119
P422510,P422007,0.443
P422510,P483664,0.4438
P422510,P422011,0.6255
P422510,P422005,0.4426
P422510,P504464,0.6522
P422510,P505614,0.9316
P422510,P505499,0.7481
P422510,P505615,0.4412
P422510,P474843,0.4279
P422510,P474844,0.4145
P421998,P445951,0.9897
P421998,P483664,0.6871
P421998,P422003,0.4743
P421998,P434336,0.448
P421998,P418624,0.4158
P421998,P468684,0.4017
P421998,P453825,0.4132
P421998,P456192,0.434
P421998,P476028,0.4262
P421998,P410400,0.4022
P421998,P463665,0.4366
P421998,P430146,0.4593
P445951,P483664,0.6822
P445951,P422003,0.4672
P445951,P434336,0.4707
P445951,P418624,0.4129
P445951,P453825,0.4103
P445951,P456192,0.431
P445951,P476028,0.4232
P445951,P463665,0.4335
P445951,P430146,0.4561
P454838,P480177,0.5054
P454838,P427529,0.4651
P422022,P455611,0.969
P422022,P467628,0.9716
P422022,P505452,0.4039
P455611,P467628,0.9502
P422007,P422011,0.6307
P422007,P422005,0.533
P422007,P505614,0.4187
P422007,P505499,0.6291
P422007,P505615,0.9745
P501029,P500757,0.4131
P457864,P483664,0.4356
P457864,P470048,0.4315
P480177,P472981,0.5872
P480177,P504465,0.4309
P422002,P474060,0.888
P422002,P422248,0.9098
P422002,P504464,0.4714
P422002,P477811,0.5015
P474060,P422248,0.9517
P474060,P504464,0.4791
P474060,P477811,0.5062
P472472,P440937,0.421
P422013,P480176,1.0
P483664,P449541,0.4231
P483664,P461948,0.4
P483664,P422003,0.4535
P483664,P505614,0.4181
P483664,P468684,0.4005
P483664,P453825,0.5095
P483664,P456192,0.4358
P483664,P214002,0.4161
P483664,P476028,0.4308
P483664,P472343,0.4003
P483664,P504073,0.4302
P483664,P463665,0.4799
P421997,P461947,0.4668
P432239,P500329,0.4056
P432239,P469490,0.4088
P432239,P440503,0.4004
P432239,P420230,0.4698
P422248,P422253,0.4072
P422248,P504464,0.4882
P422248,P477811,0.524
P422011,P422004,0.4522
P422011,P422005,0.5307
P422011,P504464,0.461
P422011,P505614,0.5739
P422011,P505499,0.6048
P422011,P505615,0.6191
P422012,P422260,0.5034
P422003,P503991,0.4243
P422003,P504026,0.4155
P422003,P404793,0.4346
P422003,P456192,0.4322
P422003,P476028,0.4146
P422003,P504073,0.4043
P422004,P422005,0.6439
P422005,P505614,0.4302
P422005,P505499,0.4483
P422005,P505615,0.5237
P461947,P475192,0.401
P422260,P453826,0.4064
P482021,P469530,0.4388
P482021,P416312,0.4297
P504464,P505614,0.6439
P504464,P505499,0.7463
P505339,P500774,0.4232
P505376,P469504,0.5074
P505376,P3550,0.5217
P505376,P474078,0.487
P505376,P479705,0.5148
P505376,P500502,0.4067
P505376,P451745,0.5583
P505376,P470548,0.5497
P505376,P443838,0.439
P505614,P505499,0.7832
P505614,P505615,0.4448
P505499,P505615,0.6377
P434336,P418624,0.8844
P434336,P468684,0.4647
P434336,P428816,0.4294
P434336,P456192,0.4103
P434336,P476028,0.4395
P434336,P463665,0.4172
P434336,P430146,0.4253
P418624,P471046,0.4051
