product_id_1,product_id_2,similarity
P452002,P482256,0.802
P452002,P500880,0.802
P452004,P480174,0.5658
P452004,P456434,0.5069
P452004,P457279,0.4916
P452004,P475196,0.4818
P452004,P505316,0.478
P453224,P480278,0.6034
P453224,P457512,0.5485
P453224,P503642,0.4656
P453224,P471227,0.4132
P453225,P501323,0.6894
P453227,P459133,0.9772
P453227,P503933,0.7052
P453227,P459131,0.6059
P453227,P503876,0.4755
P453227,P460554,0.4691
P453253,P456126,0.6568
P453253,P501474,0.4348
P453253,P483701,0.4021
P453253,P483698,0.4007
P453816,P471011,0.6853
P453816,P503747,0.5812
P453816,P406529,0.4706
P453818,P456990,0.4473
P453818,P504443,0.4168
P453824,P453823,0.9306
P453825,P463665,0.4083
P453826,P379009,0.526
P453928,P505343,0.7854
P453929,P505343,0.5297
P453930,P443370,0.5912
P453930,P503820,0.4657
P454018,P504327,0.4841
P454018,P504218,0.4779
P454018,P504303,0.4094
P454019,P454086,0.8208
P454019,P454085,0.6823
P454019,P461162,0.4549
P454029,P442535,0.4242
P454029,P479688,0.4087
P454029,P483092,0.408
P454084,P446641,0.4629
P454085,P461162,0.4071
P454086,P454085,0.6408
P454086,P461162,0.4612
P454090,P454315,0.556
P454090,P503944,0.4698
P454090,P456193,0.4138
P454090,P432829,0.4109
P454100,P432829,0.7751
P454100,P463371,0.7625
P454100,P444980,0.737
P454100,P502998,0.5638
P454102,P481142,0.515
P454120,P469525,0.5185
P454120,P503693,0.5171
P454120,P501028,0.51
P454120,P471064,0.4974
P454120,P439057,0.4908
P454313,P504208,0.4975
P454315,P503944,0.5315
P454376,P454377,0.9698
P454376,P411387,0.4295
P454376,P441644,0.4156
P454377,P441644,0.4434
P454377,P411387,0.4129
P454378,P454395,0.9757
P454378,P426080,0.6054
P454378,P449158,0.483
P454378,P454396,0.4614
P454380,P470255,0.9745
P454380,P504911,0.5108
P454380,P504320,0.4887
P454383,P454384,0.9843
P454383,P454385,0.9582
P454383,P504320,0.733
P454384,P454385,0.9428
P454384,P504320,0.7235
P454385,P504320,0.709
P454387,P454388,0.9787
P454396,P454395,0.4537
P454396,P449158,0.4284
P454396,P457272,0.405
P454794,P504203,0.7613
P454794,P502365,0.7437
P454794,P504327,0.638
P454794,P440934,0.4982
P454794,P474377,0.4397
P454795,P481168,0.9873
P454799,P469193,0.4994
P454800,P503933,0.5941
P454800,P500502,0.5205
P454800,P503876,0.4828
P454800,P451745,0.4644
P454800,P483092,0.4323
P454806,P481077,0.6201
P454806,P454807,0.6173
P454806,P476432,0.5652
P454806,P503999,0.5231
P454807,P481077,0.492
P454807,P476432,0.4444
P454838,P480177,0.5054
P454838,P427529,0.4651
P454935,P475926,0.7382
P454935,P471017,0.5089
P454935,P447790,0.4896
P454935,P448557,0.4693
P454935,P448542,0.4677
P454936,P454937,0.7803
P454936,P448548,0.6994
P454936,P447787,0.6889
P454936,P447790,0.6799
P454936,P448711,0.5752
P454937,P448548,0.5608
P454937,P448715,0.4774
P454937,P475926,0.4628
P454937,P448545,0.4228
P454937,P474036,0.4166
P454939,P481397,0.527
P454939,P501153,0.4584
P454939,P430903,0.4445
P454939,P392891,0.438
P455215,P457441,0.462
P455227,P501178,0.425
P455227,P454389,0.4243
P455227,P502047,0.4208
P455227,P503345,0.4208
P455229,P468407,0.4576
P455229,P505280,0.4426
P455229,P423168,0.4263
P455235,P483495,0.7031
P455235,P461535,0.5864
P455235,P501474,0.4297
P455235,P475200,0.4119
P455236,P503868,0.5396
P455236,P420652,0.5191
P455236,P504212,0.5071
P455236,P469490,0.4911
P455236,P504208,0.4056
P455237,P481058,1.0
P455237,P503262,0.7507
P455237,P455612,0.6298
P455237,P455614,0.6127
P455237,P455613,0.6114
P455241,P446419,0.5145
P455241,P500055,0.4798
P455241,P500618,0.4503
P455241,P433627,0.4122
P455242,P450244,0.4766
P455242,P442759,0.47
P455242,P455899,0.4205
P455332,P481397,0.5435
P455332,P481081,0.4998
P455332,P479839,0.48
P455332,P481084,0.48
P455332,P454939,0.4659
P455338,P455897,0.6189
P455338,P468709,0.5302
P455339,P442756,0.4701
P455339,P455897,0.4085
P455341,P482256,0.4138
P455341,P500880,0.4138
P455341,P452002,0.4081
P455364,P478030,1.0
P455364,P500775,0.4719
P455365,P479353,0.4562
P455365,P502756,0.4476
P455365,P502710,0.4352
P455365,P474972,0.4231
P455365,P443837,0.4071
P455366,P479722,0.6302
P455368,P455365,0.4027
P455369,P502756,0.5103
P455369,P455365,0.4359
P455421,P433619,0.5391
P455421,P504291,0.41
P455611,P467628,0.9502
P455612,P481058,0.6298
P455612,P503262,0.5682
P455612,P483643,0.431
P455612,P476736,0.4106
P455613,P455612,0.707
P455613,P481058,0.6114
P455613,P503262,0.5442
P455613,P455614,0.4524
P455613,P477492,0.4339
P455614,P481058,0.6127
P455614,P503262,0.6024
P455614,P455612,0.4892
P455614,P451745,0.4605
P455614,P480165,0.4461
P455622,P474940,1.0
P455622,P473820,0.4735
P455622,P392891,0.4163
P455622,P454939,0.4147
P455622,P501164,0.4118
P455623,P477961,0.658
P455623,P502237,0.5388
P455623,P418218,0.4931
P455623,P454794,0.4803
P455623,P502197,0.4196
P455676,P458216,0.992
P455676,P471111,0.8301
P455676,P502771,0.7117
P455894,P483138,0.4712
P455894,P461162,0.4578
P455894,P467651,0.4565
P455894,P500729,0.4272
P455894,P500746,0.4242
P455898,P442833,0.4663
P455898,P455897,0.4506
P455898,P442755,0.4297
P455899,P442759,0.6386
P455899,P482328,0.4441
P455909,P502709,0.6315
P455909,P462384,0.5787
P455909,P468196,0.4371
P455909,P462375,0.4268
P455924,P417115,0.6665
P455924,P417111,0.6276
P455924,P428639,0.5974
P455924,P417241,0.5967
P455924,P416538,0.5915
P455926,P455927,0.9847
P455934,P473336,0.5739
P455934,P501474,0.4409
P456192,P476028,0.6492
P456192,P504073,0.5975
P456192,P463665,0.5896
P456192,P430146,0.501
P456192,P442757,0.4987
P456193,P504698,0.4776
P456193,P477830,0.4681
P456193,P483495,0.4598
P456193,P410400,0.4455
P456193,P461535,0.4419
P456194,P429504,0.6603
P456194,P430338,0.5865
P456194,P505335,0.5086
P456194,P501566,0.4733
P456194,P501585,0.4733
P456203,P424988,0.4114
P456203,P474376,0.4013
P456206,P442747,0.5014
P456206,P429683,0.4503
P456206,P456204,0.4122
P456207,P456414,0.6076
P456207,P456413,0.4571
P456208,P459301,0.9845
P456208,P456210,0.5944
P456208,P458962,0.5512
P456208,P481336,0.5015
P456208,P503920,0.4954
P456211,P459300,0.9558
P456213,P459299,0.9884
P456213,P456210,0.5169
P456213,P480606,0.4717
P456213,P456208,0.4323
P456213,P459301,0.4277
P456218,P482320,0.9809
P456218,P504320,0.6374
P456218,P504911,0.5311
P456395,P503935,0.4404
P456398,P484076,0.8931
P456398,P456399,0.6978
P456398,P405944,0.4718
P456398,P504986,0.4524
P456398,P481164,0.442
P456399,P484076,0.6125
P456399,P405944,0.4899
P456399,P482741,0.4844
P456399,P482740,0.4244
P456399,P504986,0.4044
P456401,P456203,0.6109
P456407,P475192,0.5238
P456407,P455676,0.4528
P456407,P458216,0.4506
P456407,P471111,0.4417
P456410,P500993,0.4436
P456410,P482746,0.4107
P456412,P456413,0.9887
P456412,P456207,0.4602
P456412,P456414,0.4303
P456414,P455919,0.4619
P456414,P456413,0.4274
P456434,P457279,0.9806
P456434,P475196,0.5769
P456434,P475197,0.5535
P456434,P475192,0.527
P456434,P475194,0.5267
P456566,P459131,0.8188
P456566,P503876,0.7042
P456566,P483679,0.6964
P456566,P453227,0.6707
P456566,P459133,0.6592
P456569,P482021,0.4071
P456571,P475135,0.9881
P456571,P479696,0.6309
P456571,P456572,0.5409
P456572,P479696,0.4169
P456957,P504417,0.7343
P456957,P457439,0.6731
P456957,P479688,0.5898
P456957,P502842,0.5808
P456957,P483092,0.5788
P456988,P459140,0.906
P456988,P476540,0.8615
P456988,P474956,0.8473
P456988,P474957,0.8149
P456988,P444614,0.8061
P456990,P504443,0.6341
P456991,P410101,0.6596
P456991,P417980,0.4189
P456991,P479646,0.4189
P456992,P392891,0.4356
P456997,P447787,0.4335
P456997,P448548,0.4144
P456997,P448715,0.4022
P456997,P454937,0.4011
P457002,P415747,0.4918
P457002,P476447,0.4778
P457002,P480358,0.4778
P457002,P401570,0.4687
P457002,P477202,0.4022
P457005,P504272,0.7938
P457005,P500012,0.7122
P457005,P472466,0.587
P457005,P436353,0.5705
P457005,P444615,0.4917
P457008,P457009,1.0
P457008,P457012,0.8726
P457008,P457010,0.8646
P457008,P457011,0.7754
P457008,P503997,0.5673
P457009,P503997,0.5673
P457009,P456434,0.5412
P457009,P457279,0.5339
P457009,P504698,0.532
P457009,P479318,0.5271
P457010,P457009,0.8646
P457010,P503997,0.4518
P457010,P456434,0.4418
P457010,P457279,0.4359
P457010,P479318,0.4199
P457011,P457012,0.8321
P457011,P457010,0.7811
P457011,P457009,0.7754
P457012,P457009,0.8726
P457012,P457010,0.8186
P457272,P450935,0.4758
P457272,P504985,0.4622
P457272,P450934,0.4255
P457272,P474118,0.4235
P457274,P424986,0.418
P457279,P475196,0.5692
P457279,P475197,0.5461
P457279,P475192,0.5199
P457279,P475194,0.5196
P457279,P477830,0.4787
P457439,P504417,0.7368
P457439,P461199,0.5982
P457439,P471111,0.5698
P457439,P502842,0.5658
P457439,P455676,0.5335
P457441,P460704,0.5243
P457441,P500729,0.4897
P457441,P502842,0.4476
P457512,P475195,0.4246
P457517,P474832,0.412
P457519,P443830,0.4327
P457519,P468850,0.4186
P457520,P443846,0.4339
P457694,P474325,0.5214
P457694,P437981,0.5202
P457694,P480174,0.5175
P457694,P400207,0.4952
P457694,P503997,0.4947
P457695,P502195,0.8124
P457695,P457696,0.6031
P457695,P474122,0.4458
P457695,P457697,0.4228
P457695,P442850,0.4089
P457696,P502195,0.8051
P457696,P442840,0.4455
P457696,P479860,0.4455
P457696,P469520,0.4444
P457696,P471045,0.4247
P457697,P502195,0.6998
P457697,P457696,0.5301
P457697,P469508,0.4852
P457697,P471045,0.4267
P457854,P468407,1.0
P457854,P468406,0.5645
P457854,P463106,0.5337
P457854,P504302,0.5138
P457854,P443377,0.508
P457864,P483664,0.4356
P457864,P470048,0.4315
P458209,P503997,0.5817
P458209,P480165,0.5402
P458209,P479327,0.5383
P458209,P480174,0.5338
P458209,P400207,0.5212
P458216,P471111,0.8222
P458216,P502771,0.7083
P458219,P467762,0.9401
P458219,P504171,0.5808
P458219,P442744,0.5366
P458219,P428819,0.4949
P458219,P435386,0.4841
P458576,P471065,0.991
P458576,P505380,0.8161
P458576,P471064,0.6022
P458576,P471062,0.5918
P458755,P459835,0.9916
P458755,P476843,0.7211
P458917,P500482,0.7758
P458917,P480354,0.6316
P458917,P422848,0.5952
P458917,P502434,0.5691
P458917,P392143,0.5456
P458961,P458962,0.4676
P458961,P500618,0.4247
P458962,P503920,0.4706
P458962,P481336,0.4537
P458962,P504044,0.4203
P459128,P469506,0.4272
P459129,P451750,0.4219
P459131,P503876,0.7846
P459131,P503933,0.7297
P459131,P503572,0.5836
P459131,P454800,0.5087
P459131,P471566,0.4684
P459133,P503933,0.7012
P459133,P459131,0.6033
P459133,P503876,0.4725
P459133,P460554,0.4638
P459133,P203616,0.4528
P459140,P433155,0.7304
P459140,P431419,0.626
P459140,P431418,0.5807
P459141,P480301,0.988
P459141,P480165,0.4851
P459141,P504424,0.448
P459299,P456210,0.5133
P459299,P480606,0.4633
P459299,P459301,0.4466
P459299,P456208,0.4293
P459301,P456210,0.5807
P459301,P458962,0.5454
P459301,P481336,0.4962
P459301,P503920,0.4863
P459301,P504044,0.4716
P460511,P454800,0.4254
P460511,P375849,0.422
P460511,P439061,0.4015
P460512,P440934,0.8352
P460512,P481169,0.5101
P460512,P502365,0.4185
P460512,P504203,0.4155
P460512,P504327,0.4093
P460513,P459116,0.7963
P460514,P460513,0.5379
P460514,P459116,0.4885
P460515,P462347,0.978
P460515,P471761,0.491
P460515,P501028,0.4828
P460515,P469508,0.4235
P460554,P483092,0.7697
P460554,P504417,0.7363
P460554,P457439,0.7015
P460554,P479688,0.6497
P460554,P471111,0.6165
P460578,P461165,0.8328
P460578,P474323,0.809
P460578,P505408,0.4285
P460622,P501591,0.4405
P460622,P500983,0.4391
P460622,P505120,0.4336
P460622,P470024,0.4185
P460622,P427421,0.4148
P460624,P446638,0.7125
P460624,P467112,0.5283
P460624,P470048,0.5
P460624,P503820,0.4956
P460624,P423150,0.4906
P460627,P461535,0.5797
P460627,P456434,0.4728
P460627,P457279,0.4665
P460701,P500743,0.7465
P460701,P460856,0.5919
P460701,P483151,0.5099
P460704,P502842,0.7559
P460704,P500729,0.6697
P460704,P500785,0.4731
P460704,P478731,0.4531
P460723,P438618,0.467
P460723,P442535,0.4549
P460723,P483146,0.4528
P460723,P473724,0.4301
P460723,P467649,0.4257
P460747,P480607,0.7502
P460747,P474326,0.6945
P460747,P471033,0.5965
P460747,P480174,0.5494
P460747,P452004,0.4416
P460756,P462375,0.6677
P460758,P434546,0.4078
P460855,P500744,0.4648
P460855,P467652,0.4092
P460856,P500743,0.661
P460856,P483151,0.6435
P460856,P473729,0.5049
P460856,P479688,0.4021
P461159,P461933,0.9793
P461159,P461160,0.965
P461159,P501153,0.6731
P461159,P454939,0.4878
P461159,P473820,0.4365
P461160,P461933,0.9855
P461160,P501153,0.6711
P461160,P454939,0.4732
P461160,P473820,0.4266
P461161,P504882,0.5527
P461161,P3550,0.5523
P461161,P480604,0.5304
P461161,P474078,0.5281
P461161,P480445,0.5105
P461162,P472031,0.5078
P461165,P474323,0.7938
P461165,P505408,0.4223
P461199,P502842,0.5336
P461199,P504417,0.5107
P461199,P478731,0.4898
P461199,P471111,0.4651
P461199,P455676,0.4417
P461439,P416755,0.4738
P461439,P456566,0.4298
P461439,P398761,0.4264
P461439,P474943,0.425
P461439,P463964,0.4049
P461451,P504985,0.5415
P461535,P483495,0.6931
P461535,P477830,0.4815
P461535,P456434,0.4803
P461535,P457279,0.4739
P461535,P475197,0.4728
P461537,P504595,0.9683
P461537,P504218,0.7077
P461537,P504327,0.6116
P461537,P454018,0.4901
P461537,P426340,0.4436
P461555,P502978,0.6566
P461555,P430146,0.4227
P461555,P501474,0.4107
P461555,P477830,0.41
P461667,P91627362,0.9426
P461933,P501153,0.6778
P461933,P454939,0.4817
P461933,P473820,0.4347
P461933,P446908,0.4014
P461935,P461936,0.9253
P461935,P461937,0.8638
P461936,P461937,0.9335
P461947,P475192,0.401
P461949,P461950,0.9909
P461949,P429637,0.6358
P461949,P430405,0.6314
P461949,P428639,0.6238
P461949,P417241,0.6225
P461950,P430405,0.6435
P461950,P428639,0.6313
P461950,P501264,0.617
P461950,P475961,0.5782
P461950,P417110,0.551
P462336,P444057,0.6332
P462336,P504852,0.6239
P462336,P433443,0.6186
P462336,P417238,0.6004
P462336,P504888,0.5882
P462339,P468634,0.7001
P462339,P504452,0.6515
P462344,P480174,0.524
P462344,P504171,0.5163
P462344,P503216,0.5158
P462344,P456434,0.5051
P462344,P503997,0.4986
P462347,P471761,0.4846
P462347,P501028,0.4765
P462347,P469508,0.4179
P462377,P480330,0.4398
P462378,P468196,0.5763
P462378,P462381,0.55
P462384,P502709,0.9123
P462384,P468196,0.6201
P462384,P480330,0.6076
P462386,P462377,0.7976
P462666,P505385,0.5423
P462666,P475083,0.4751
P462699,P504849,0.7116
P462699,P479327,0.4084
P462747,P502434,0.7619
P462747,P500482,0.5506
P462747,P480354,0.5281
P462747,P392143,0.4931
P462747,P420143,0.4767
P462748,P408301,0.4031
P462891,P502046,0.4563
P462891,P203616,0.4384
P462891,P455227,0.4359
P462891,P470048,0.4357
P462891,P478731,0.4149
P463036,P475540,1.0
P463036,P480165,0.5012
P463036,P503879,0.4727
P463036,P480444,0.4694
P463105,P448200,0.6922
P463105,P448201,0.6829
P463105,P463951,0.6805
P463105,P504302,0.6676
P463105,P505280,0.6561
P463106,P468406,0.6771
P463106,P504302,0.5592
P463106,P505280,0.5524
P463106,P468407,0.5337
P463109,P483086,0.6032
P463109,P505270,0.5705
P463109,P483693,0.5572
P463109,P501175,0.5566
P463109,P502448,0.5258
P463110,P501175,0.6052
P463110,P483694,0.5929
P463110,P463109,0.5336
P463110,P502448,0.5265
P463110,P483086,0.5158
P463144,P473336,0.5405
P463144,P501474,0.5026
P463371,P444980,0.6968
P463371,P502998,0.5655
P463371,P501474,0.4278
P463613,P501164,0.5271
P463613,P474942,0.5221
P463613,P500771,0.4404
P463613,P448565,0.4338
P463613,P448564,0.4148
P463665,P430146,0.4369
P463951,P505280,0.7932
P463951,P504302,0.7629
P463951,P463106,0.5457
P463951,P468407,0.457
P463964,P483495,0.6335
P463964,P475192,0.619
P463964,P456407,0.5273
P463964,P475197,0.4555
P463964,P455676,0.4479
P464233,P448553,0.8021
P464233,P475926,0.7167
P464233,P448550,0.5055
P464233,P481973,0.4921
P464233,P448551,0.4909
P464234,P464235,0.4966
P464234,P464244,0.4719
P464234,P483128,0.4581
P464234,P464242,0.4543
P464235,P464244,0.5649
P464235,P464242,0.5315
P464235,P464237,0.5137
P464235,P464240,0.4293
P464235,P483128,0.4284
P464238,P464235,0.5527
P464238,P464245,0.511
P464238,P464239,0.4982
P464238,P469508,0.455
P464238,P467617,0.452
P464239,P467617,0.7064
P464239,P464241,0.665
P464239,P464235,0.5803
P464239,P464234,0.5703
P464239,P464244,0.5616
P464240,P3550,0.4182
P464241,P464244,0.5119
P464241,P464235,0.5097
P464241,P464242,0.4926
P464241,P464234,0.4841
P464241,P483128,0.4731
P464242,P464244,0.6029
P464242,P464240,0.4439
P464243,P464241,0.8435
P464243,P467617,0.8431
P464243,P464239,0.6968
P464243,P464244,0.5506
P464243,P464235,0.5088
P464244,P464240,0.4468
P464245,P464244,0.5752
P464245,P464235,0.5564
P464245,P464242,0.4899
P464245,P464241,0.4262
P464245,P467617,0.4153
P464799,P473726,0.4078
P465368,P455227,0.6357
P465368,P473172,0.407
P465741,P503262,0.892
P465741,P481334,0.6998
P465741,P500988,0.5909
P465741,P483661,0.5807
P465741,P475192,0.5642
P465752,P500983,0.9211
P465752,P505120,0.7579
P465752,P501591,0.628
P465752,P442867,0.5362
P465752,P427638,0.494
P466114,P504848,0.7682
P466114,P467750,0.6982
P466114,P467748,0.6067
P466114,P467749,0.5806
P466114,P480284,0.4202
P466117,P450244,0.6304
P466117,P482074,0.4271
P466117,P476677,0.4243
P466117,P469508,0.4142
P466117,P466153,0.4101
P466122,P471085,0.4795
P466122,P483137,0.4702
P466122,P505493,0.4164
P466122,P505509,0.4164
P466122,P471784,0.4124
P466123,P504636,1.0
P466123,P504325,0.4858
P466142,P471566,0.985
P466142,P503651,0.7173
P466142,P503933,0.6934
P466142,P454800,0.4909
P466142,P459131,0.4705
P466153,P479125,0.9788
P466153,P481837,0.4216
P466153,P428668,0.4191
P466153,P437960,0.4191
P466153,P450244,0.413
P466155,P504218,0.4261
P466155,P504327,0.4117
P466163,P502771,0.4946
P466164,P502978,0.6861
P466164,P473336,0.5462
P466164,P455934,0.5138
P466164,P504313,0.4317
P466673,P479696,0.5676
P466673,P433143,0.4389
P466878,P481376,0.5272
P466878,P503912,0.5206
P466878,P474943,0.4739
P466878,P454800,0.4433
P466878,P474078,0.4389
P467028,P500155,0.7971
P467028,P460511,0.5846
P467038,P500856,0.8042
P467038,P479340,0.6786
P467038,P500757,0.4794
P467110,P503642,0.4046
P467118,P500002,0.8353
P467120,P467118,0.5603
P467120,P500002,0.5507
P467122,P500002,0.6056
P467124,P500002,0.8259
P467124,P467118,0.6893
P467124,P467120,0.5967
P467126,P467118,0.9674
P467126,P500002,0.8202
P467126,P467124,0.6809
P467126,P467120,0.5535
P467129,P479696,0.5034
P467137,P462390,0.4114
P467247,P472311,0.974
P467247,P467251,0.7219
P467247,P501886,0.7028
P467247,P479319,0.4625
P467247,P500894,0.4182
P467248,P467251,0.6922
P467248,P501886,0.6444
P467248,P467247,0.4875
P467248,P472311,0.4773
P467248,P467250,0.4627
P467249,P476485,1.0
P467249,P480166,1.0
P467249,P467251,0.6061
P467249,P501886,0.5134
P467249,P467250,0.4866
P467250,P504240,1.0
P467250,P476496,1.0
P467250,P501574,0.8946
P467250,P476485,0.4866
P467250,P480166,0.4866
P467251,P501886,0.8961
P467251,P472311,0.716
P467251,P476485,0.6061
P467251,P480166,0.6061
P467251,P467250,0.467
P467602,P500716,0.7179
P467602,P423145,0.4212
P467608,P442745,0.6069
P467608,P427513,0.44
P467608,P399934,0.4143
P467608,P481081,0.4099
P467608,P481397,0.4086
P467615,P448185,0.64
P467615,P448184,0.5732
P467615,P481700,0.5588
P467615,P481699,0.4638
P467617,P464241,0.8498
P467617,P464235,0.5163
P467617,P464244,0.5106
P467617,P464242,0.4716
P467617,P483128,0.454
P467630,P474844,0.4487
P467647,P500626,0.8482
P467650,P504447,0.4545
P467650,P442747,0.4191
P467651,P500729,0.636
P467652,P500763,0.7115
P467655,P502710,0.5427
P467655,P502691,0.4608
P467655,P442871,0.4553
P467655,P455365,0.4496
P467655,P479353,0.4491
P467748,P504848,0.7628
P467748,P467749,0.5246
P467748,P504850,0.4021
P467749,P504848,0.5903
P467750,P504848,0.7948
P467750,P467749,0.6578
P467750,P467748,0.6305
P467750,P480160,0.533
P467750,P503657,0.5296
P467755,P467756,0.4014
P467762,P504171,0.5607
P467762,P442744,0.5401
P467762,P435386,0.5228
P467762,P428819,0.4773
P467762,P458216,0.4215
P467945,P454806,0.6478
P467945,P481077,0.5668
P467945,P476432,0.527
P467945,P454807,0.5258
P467945,P503999,0.4607
P467973,P429952,0.6402
P467973,P480630,0.6402
P467976,P505211,0.6553
P468143,P474323,0.6477
P468143,P503991,0.5227
P468143,P504026,0.5128
P468143,P456192,0.5042
P468143,P203616,0.4986
P468196,P502709,0.5927
P468196,P460757,0.4824
P468196,P480330,0.4612
P468229,P504303,0.4023
P468351,P468818,0.9828
P468351,P504674,0.9466
P468351,P501164,0.6479
P468351,P474942,0.617
P468354,P480445,0.6526
P468354,P480604,0.6241
P468354,P504882,0.5347
P468354,P444216,0.4094
P468369,P474840,0.407
P468369,P427641,0.4014
P468396,P470048,0.7276
P468396,P408241,0.6283
P468396,P409834,0.6283
P468396,P409816,0.6229
P468396,P442745,0.6063
P468406,P468407,0.5645
P468408,P468411,0.8363
P468408,P468410,0.7004
P468408,P468412,0.6515
P468408,P410755,0.4269
P468409,P468411,0.8889
P468409,P468408,0.8633
P468409,P468410,0.7795
P468409,P468412,0.7446
P468409,P410755,0.444
P468411,P468412,0.7189
P468411,P468410,0.6783
P468411,P410755,0.414
P468412,P468410,0.6038
P468634,P504452,0.6285
P468634,P504795,0.4094
P468637,P6028,0.4345
P468637,P469444,0.401
P468658,P504840,0.4917
P468671,P217932,0.4246
P468671,P503930,0.4097
P468672,P468671,0.5574
P468672,P467651,0.4172
P468672,P483138,0.4107
P468684,P440072,0.4774
P468684,P463665,0.471
P468684,P456192,0.4612
P468684,P476028,0.4324
P468684,P503877,0.4195
P468818,P504674,0.9301
P468818,P501164,0.6402
P468818,P474942,0.6097
P468821,P468354,0.6281
P468821,P500746,0.5959
P468821,P480604,0.5213
P468821,P480445,0.5152
P468821,P399656,0.5009
P468850,P470245,0.6475
P468850,P470248,0.6149
P468850,P429952,0.6008
P468850,P480630,0.6008
P468850,P478731,0.5797
P469088,P478029,1.0
P469110,P470048,0.4017
P469118,P483664,0.4257
P469200,P448553,0.5281
P469200,P475926,0.4996
P469200,P504011,0.4865
P469200,P448551,0.4834
P469200,P446419,0.4775
P469213,P503933,0.4316
P469439,P480279,0.7821
P469448,P467757,0.4167
P469448,P482007,0.4051
P469449,P469448,0.7603
P469449,P467757,0.5224
P469449,P466661,0.4127
P469451,P474369,0.4772
P469451,P4010,0.4524
P469451,P471788,0.4313
P469454,P476028,0.4991
P469454,P283501,0.4596
P469454,P456192,0.4446
P469454,P463665,0.4351
P469454,P504073,0.4318
P469482,P444614,0.8035
P469482,P443829,0.7946
P469482,P459140,0.7848
P469482,P456988,0.7762
P469482,P474956,0.7712
P469490,P504212,0.8249
P469490,P503868,0.8244
P469490,P504208,0.6117
P469490,P455936,0.5157
P469490,P503878,0.5018
P469502,P469503,0.9194
P469502,P469514,0.5313
P469502,P469505,0.526
P469502,P469513,0.4766
P469502,P470243,0.4499
P469503,P469505,0.5009
P469503,P469514,0.4829
P469503,P474078,0.4576
P469503,P469513,0.4315
P469503,P483496,0.4185
P469504,P470548,0.4661
P469504,P451745,0.4587
P469504,P479705,0.4552
P469504,P478731,0.4284
P469504,P3550,0.4216
P469505,P469513,0.4922
P469506,P450262,0.4005
P469507,P481350,0.5344
P469507,P469505,0.5084
P469507,P469523,0.4145
P469508,P450244,0.5457
P469508,P429952,0.5008
P469508,P480630,0.5008
P469508,P468850,0.4809
P469508,P471064,0.4483
P469510,P481348,0.8063
P469510,P481350,0.8022
P469511,P480628,0.606
P469511,P469507,0.4794
P469511,P469521,0.4455
P469512,P471064,0.5379
P469512,P415701,0.4786
P469512,P457519,0.4633
P469512,P458576,0.4606
P469512,P471065,0.4577
P469513,P481347,0.5182
P469513,P469514,0.4275
P469513,P483496,0.4022
P469514,P481347,0.4824
P469514,P501189,0.4287
P469515,P481347,0.457
P469515,P502749,0.4199
P469517,P481347,0.5424
P469517,P469508,0.517
P469517,P468850,0.4784
P469517,P429952,0.4494
P469517,P480630,0.4494
P469520,P469508,0.6121
P469520,P469517,0.516
P469520,P450244,0.4947
P469520,P429952,0.4441
P469520,P480630,0.4441
P469522,P469516,0.9813
P469525,P471064,0.5098
P469525,P469512,0.4834
P469525,P415701,0.4679
P469525,P429952,0.4311
P469525,P480630,0.4311
P469528,P375849,0.4626
P469528,P504315,0.4361
P469528,P3550,0.4075
P469528,P476010,0.4062
P469530,P442759,0.4211
P469537,P505270,0.8227
P469537,P483694,0.7728
P469537,P483708,0.7118
P469537,P483692,0.7118
P469537,P481834,0.6875
P469538,P505346,1.0
P469538,P476729,0.9923
P469538,P469537,0.7973
P469538,P505270,0.7461
P469538,P483708,0.6669
P469806,P457272,0.4749
P469829,P469850,1.0
P469830,P469829,0.5052
P469830,P469850,0.5052
P469832,P469801,1.0
P470007,P416312,0.6184
P470007,P442836,0.4391
P470007,P476415,0.406
P470007,P473185,0.4059
P470007,P431187,0.4055
P470024,P500983,0.933
P470024,P465752,0.8401
P470024,P505120,0.7086
P470024,P501591,0.6067
P470024,P442867,0.5029
P470048,P482058,0.6039
P470048,P442745,0.5958
P470048,P443550,0.5559
P470048,P443549,0.5535
P470048,P433446,0.5151
P470049,P502047,0.4277
P470049,P503345,0.4277
P470057,P482321,1.0
P470057,P500782,0.5489
P470057,P505208,0.5447
P470058,P482746,0.4004
P470065,P501474,0.4073
P470217,P467614,0.4279
P470217,P482540,0.4109
P470240,P503572,0.5579
P470240,P459131,0.4247
P470245,P470248,0.7172
P470245,P470246,0.6273
P470245,P478731,0.6128
P470245,P483092,0.5684
P470245,P470247,0.5589
P470246,P470248,0.6322
P470246,P478731,0.5514
P470246,P479688,0.5105
P470246,P460554,0.4889
P470246,P457439,0.4846
P470247,P470248,0.5573
P470247,P483092,0.5496
P470247,P478731,0.5237
P470247,P460554,0.5075
P470247,P500502,0.5055
P470248,P478731,0.6356
P470248,P483092,0.6048
P470248,P471111,0.5526
P470248,P479688,0.5482
P470248,P460554,0.548
P470255,P504911,0.5064
P470255,P504320,0.4773
P470259,P484080,0.9587
P470506,P504018,0.727
P470506,P470509,0.5433
P470506,P470510,0.5363
P470506,P475907,0.534
P470506,P500420,0.528
P470507,P470508,0.986
P470507,P502235,0.9492
P470507,P470510,0.4709
P470507,P504018,0.4239
P470507,P433521,0.4051
P470508,P502235,0.94
